nohup: ignoring input
8873. Query: ENSG00000164035, ID: ENST00000296420
10025. Query: ENSG00000170581, ID: ENST00000314128
10026. Query: ENSG00000170584, ID: ENST00000302764
10027. Query: ENSG00000170604, ID: ENST00000302165
10028. Query: ENSG00000170606, ID: ENST00000304858
10029. Query: ENSG00000170608, ID: ENST00000594297
10030. Query: ENSG00000170619, ID: ENST00000530332
10031. Query: ENSG00000170624, ID: ENST00000517913
10032. Query: ENSG00000170627, ID: ENST00000546931
10033. Query: ENSG00000170632, ID: ENST00000428183
10034. Query: ENSG00000170633, ID: ENST00000361234
10035. Query: ENSG00000170634, ID: ENST00000606082
10036. Query: ENSG00000170638, ID: ENST00000380909
10037. Query: ENSG00000170653, ID: ENST00000548446
10038. Query: ENSG00000170677, ID: ENST00000397942
10039. Query: ENSG00000170681, ID: ENST00000307584
10040. Query: ENSG00000170703, ID: ENST00000433608
10041. Query: ENSG00000170748, ID: ENST00000306904
10042. Query: ENSG00000170759, ID: ENST00000302418
10043. Query: ENSG00000170776, ID: ENST00000559362
10044. Query: ENSG00000170786, ID: ENST00000396721
10045. Query: ENSG00000170788, ID: ENST00000372204
10046. Query: ENSG00000170791, ID: ENST00000521831
10047. Query: ENSG00000170801, ID: ENST00000307358
10048. Query: ENSG00000170807, ID: ENST00000458573
10049. Query: ENSG00000170832, ID: ENST00000300896
10050. Query: ENSG00000170835, ID: ENST00000372080
10051. Query: ENSG00000170848, ID: ENST00000187910
10052. Query: ENSG00000170852, ID: ENST00000304056
10053. Query: ENSG00000170854, ID: ENST00000333396
10054. Query: ENSG00000170855, ID: ENST00000546954
10055. Query: ENSG00000170860, ID: ENST00000306024
10056. Query: ENSG00000170871, ID: ENST00000508423
10057. Query: ENSG00000170873, ID: ENST00000378017
10058. Query: ENSG00000170876, ID: ENST00000306077
10059. Query: ENSG00000170881, ID: ENST00000303545
10060. Query: ENSG00000170889, ID: ENST00000302907
10061. Query: ENSG00000170890, ID: ENST00000308366
10062. Query: ENSG00000170891, ID: ENST00000307746
10063. Query: ENSG00000170892, ID: ENST00000455798
10064. Query: ENSG00000170899, ID: ENST00000370963
10065. Query: ENSG00000170903, ID: ENST00000301919
10066. Query: ENSG00000170906, ID: ENST00000417903
10067. Query: ENSG00000170909, ID: ENST00000391761
10068. Query: ENSG00000170917, ID: ENST00000512116
10069. Query: ENSG00000170921, ID: ENST00000424789
10070. Query: ENSG00000170950, ID: ENST00000304801
10071. Query: ENSG00000170955, ID: ENST00000303927
10072. Query: ENSG00000170956, ID: ENST00000357396
10073. Query: ENSG00000170959, ID: ENST00000444572
10074. Query: ENSG00000170962, ID: ENST00000393158
10075. Query: ENSG00000170989, ID: ENST00000475821
10076. Query: ENSG00000171004, ID: ENST00000370836
10077. Query: ENSG00000171016, ID: ENST00000302000
10078. Query: ENSG00000171017, ID: ENST00000306708
10079. Query: ENSG00000171033, ID: ENST00000396418
10080. Query: ENSG00000171044, ID: ENST00000382461
10081. Query: ENSG00000171051, ID: ENST00000595042
10082. Query: ENSG00000171055, ID: ENST00000414288
10083. Query: ENSG00000171094, ID: ENST00000642122
10084. Query: ENSG00000171097, ID: ENST00000302586
10085. Query: ENSG00000171100, ID: ENST00000370396
10086. Query: ENSG00000171102, ID: ENST00000372034
10087. Query: ENSG00000171103, ID: ENST00000419999
10088. Query: ENSG00000171105, ID: ENST00000341500
10089. Query: ENSG00000171109, ID: ENST00000471841
10090. Query: ENSG00000171115, ID: ENST00000307271
10091. Query: ENSG00000171124, ID: ENST00000303225
10092. Query: ENSG00000171132, ID: ENST00000421201
10093. Query: ENSG00000171135, ID: ENST00000489724
10094. Query: ENSG00000171148, ID: ENST00000301964
10095. Query: ENSG00000171155, ID: ENST00000304661
10096. Query: ENSG00000171159, ID: ENST00000372994
10097. Query: ENSG00000171160, ID: ENST00000307450
10098. Query: ENSG00000171161, ID: ENST00000306562
10099. Query: ENSG00000171174, ID: ENST00000302188
10100. Query: ENSG00000171195, ID: ENST00000505411
10101. Query: ENSG00000171201, ID: ENST00000504825
10102. Query: ENSG00000171202, ID: ENST00000525353
10103. Query: ENSG00000171204, ID: ENST00000358867
10104. Query: ENSG00000171206, ID: ENST00000643721
10105. Query: ENSG00000171208, ID: ENST00000562435
10106. Query: ENSG00000171219, ID: ENST00000342711
10107. Query: ENSG00000171222, ID: ENST00000305978
10108. Query: ENSG00000171223, ID: ENST00000302754
10109. Query: ENSG00000171224, ID: ENST00000373279
10110. Query: ENSG00000171234, ID: ENST00000502942
10111. Query: ENSG00000171236, ID: ENST00000306390
10112. Query: ENSG00000171241, ID: ENST00000303383
10113. Query: ENSG00000171243, ID: ENST00000307068
10114. Query: ENSG00000171246, ID: ENST00000306773
10115. Query: ENSG00000171262, ID: ENST00000397609
10116. Query: ENSG00000171298, ID: ENST00000570803
10117. Query: ENSG00000171302, ID: ENST00000392446
10118. Query: ENSG00000171303, ID: ENST00000302909
10119. Query: ENSG00000171310, ID: ENST00000547956
10120. Query: ENSG00000171311, ID: ENST00000370902
10121. Query: ENSG00000171314, ID: ENST00000334828
10122. Query: ENSG00000171316, ID: ENST00000423902
10123. Query: ENSG00000171345, ID: ENST00000361566
10124. Query: ENSG00000171346, ID: ENST00000254043
10125. Query: ENSG00000171357, ID: ENST00000371980
10126. Query: ENSG00000171360, ID: ENST00000246646
10127. Query: ENSG00000171365, ID: ENST00000376088
10128. Query: ENSG00000171368, ID: ENST00000360578
10129. Query: ENSG00000171385, ID: ENST00000369697
10130. Query: ENSG00000171401, ID: ENST00000246635
10131. Query: ENSG00000171403, ID: ENST00000246662
10132. Query: ENSG00000171425, ID: ENST00000587252
10133. Query: ENSG00000171428, ID: ENST00000307719
10134. Query: ENSG00000171431, ID: ENST00000167588
10135. Query: ENSG00000171433, ID: ENST00000445229
10136. Query: ENSG00000171435, ID: ENST00000339824
10137. Query: ENSG00000171444, ID: ENST00000302475
10138. Query: ENSG00000171453, ID: ENST00000428025
10139. Query: ENSG00000171467, ID: ENST00000605935
10140. Query: ENSG00000171475, ID: ENST00000583268
10141. Query: ENSG00000171476, ID: ENST00000420433
10142. Query: ENSG00000171478, ID: ENST00000304270
10143. Query: ENSG00000171488, ID: ENST00000370454
10144. Query: ENSG00000171490, ID: ENST00000571133
10145. Query: ENSG00000171492, ID: ENST00000525774
10146. Query: ENSG00000171497, ID: ENST00000307720
10147. Query: ENSG00000171503, ID: ENST00000512251
10148. Query: ENSG00000171530, ID: ENST00000380377
10149. Query: ENSG00000171532, ID: ENST00000302584
10150. Query: ENSG00000171533, ID: ENST00000434603
10151. Query: ENSG00000171552, ID: ENST00000376062
10152. Query: ENSG00000171557, ID: ENST00000404648
10153. Query: ENSG00000171560, ID: ENST00000651975
10154. Query: ENSG00000171564, ID: ENST00000302068
10155. Query: ENSG00000171566, ID: ENST00000499023
10156. Query: ENSG00000171595, ID: ENST00000582036
10157. Query: ENSG00000171603, ID: ENST00000377298
10158. Query: ENSG00000171604, ID: ENST00000502295
10159. Query: ENSG00000171608, ID: ENST00000377346
10160. Query: ENSG00000171612, ID: ENST00000302692
10161. Query: ENSG00000171621, ID: ENST00000328089
10162. Query: ENSG00000171634, ID: ENST00000544778
10163. Query: ENSG00000171680, ID: ENST00000377748
10164. Query: ENSG00000171681, ID: ENST00000538511
10165. Query: ENSG00000171700, ID: ENST00000332298
10166. Query: ENSG00000171703, ID: ENST00000361317
10167. Query: ENSG00000171720, ID: ENST00000305264
10168. Query: ENSG00000171723, ID: ENST00000315266
10169. Query: ENSG00000171724, ID: ENST00000302536
10170. Query: ENSG00000171729, ID: ENST00000376014
10171. Query: ENSG00000171747, ID: ENST00000595291
10172. Query: ENSG00000171757, ID: ENST00000446859
10173. Query: ENSG00000171759, ID: ENST00000553106
10174. Query: ENSG00000171763, ID: ENST00000305560
10175. Query: ENSG00000171766, ID: ENST00000396659
10176. Query: ENSG00000171772, ID: ENST00000368517
10177. Query: ENSG00000171777, ID: ENST00000586305
10178. Query: ENSG00000171791, ID: ENST00000398117
10179. Query: ENSG00000171793, ID: ENST00000650070
10180. Query: ENSG00000171794, ID: ENST00000304477
10181. Query: ENSG00000171798, ID: ENST00000304613
10182. Query: ENSG00000171806, ID: ENST00000303469
10183. Query: ENSG00000171811, ID: ENST00000368586
10184. Query: ENSG00000171812, ID: ENST00000397799
10185. Query: ENSG00000171813, ID: ENST00000631148
10186. Query: ENSG00000171819, ID: ENST00000376819
10187. Query: ENSG00000171824, ID: ENST00000304457
10188. Query: ENSG00000171840, ID: ENST00000305108
10189. Query: ENSG00000171843, ID: ENST00000380338
10190. Query: ENSG00000171848, ID: ENST00000641198
10191. Query: ENSG00000171853, ID: ENST00000382110
10192. Query: ENSG00000171858, ID: ENST00000343986
10193. Query: ENSG00000171860, ID: ENST00000307637
10194. Query: ENSG00000171861, ID: ENST00000304478
10195. Query: ENSG00000171863, ID: ENST00000645674
10196. Query: ENSG00000171864, ID: ENST00000305817
10197. Query: ENSG00000171865, ID: ENST00000436842
10198. Query: ENSG00000171867, ID: ENST00000379440
10199. Query: ENSG00000171877, ID: ENST00000417257
10200. Query: ENSG00000171885, ID: ENST00000383168
10201. Query: ENSG00000171903, ID: ENST00000248041
10202. Query: ENSG00000171914, ID: ENST00000561311
10203. Query: ENSG00000171928, ID: ENST00000307767
10204. Query: ENSG00000171940, ID: ENST00000371471
10205. Query: ENSG00000171951, ID: ENST00000305409
10206. Query: ENSG00000171953, ID: ENST00000584205
10207. Query: ENSG00000171960, ID: ENST00000304979
10208. Query: ENSG00000171962, ID: ENST00000582416
10209. Query: ENSG00000171984, ID: ENST00000378979
10210. Query: ENSG00000171988, ID: ENST00000399262
10211. Query: ENSG00000171989, ID: ENST00000307144
10212. Query: ENSG00000171992, ID: ENST00000394243
10213. Query: ENSG00000172007, ID: ENST00000652268
10214. Query: ENSG00000172009, ID: ENST00000307741
10215. Query: ENSG00000172016, ID: ENST00000409839
10216. Query: ENSG00000172020, ID: ENST00000305124
10217. Query: ENSG00000172023, ID: ENST00000454188
10218. Query: ENSG00000172031, ID: ENST00000370383
10219. Query: ENSG00000172037, ID: ENST00000418109
10220. Query: ENSG00000172046, ID: ENST00000398896
10221. Query: ENSG00000172053, ID: ENST00000453392
10222. Query: ENSG00000172057, ID: ENST00000304046
10223. Query: ENSG00000172061, ID: ENST00000347624
10224. Query: ENSG00000172062, ID: ENST00000503079
10225. Query: ENSG00000172071, ID: ENST00000303236
10226. Query: ENSG00000172081, ID: ENST00000357066
10227. Query: ENSG00000172113, ID: ENST00000451657
10228. Query: ENSG00000172115, ID: ENST00000305786
10229. Query: ENSG00000172116, ID: ENST00000393759
10230. Query: ENSG00000172137, ID: ENST00000302628
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
10231: error for query: ENSG00000172159
10232. Query: ENSG00000172164, ID: ENST00000395601
10233. Query: ENSG00000172167, ID: ENST00000523373
10234. Query: ENSG00000172171, ID: ENST00000581216
10235. Query: ENSG00000172172, ID: ENST00000521648
10236. Query: ENSG00000172175, ID: ENST00000649217
10237. Query: ENSG00000172179, ID: ENST00000306482
10238. Query: ENSG00000172183, ID: ENST00000560741
10239. Query: ENSG00000172197, ID: ENST00000324607
10240. Query: ENSG00000172201, ID: ENST00000378700
10241. Query: ENSG00000172216, ID: ENST00000303004
10242. Query: ENSG00000172232, ID: ENST00000592205
10243. Query: ENSG00000172236, ID: ENST00000338844
10244. Query: ENSG00000172239, ID: ENST00000306846
10245. Query: ENSG00000172247, ID: ENST00000302514
10246. Query: ENSG00000172260, ID: ENST00000357731
10247. Query: ENSG00000172262, ID: ENST00000507393
10248. Query: ENSG00000172264, ID: ENST00000217246
10249. Query: ENSG00000172269, ID: ENST00000409993
10250. Query: ENSG00000172270, ID: ENST00000545507
10251. Query: ENSG00000172273, ID: ENST00000350777
10252. Query: ENSG00000172292, ID: ENST00000305747
10253. Query: ENSG00000172296, ID: ENST00000434210
10254. Query: ENSG00000172301, ID: ENST00000302362
10255. Query: ENSG00000172315, ID: ENST00000372114
10256. Query: ENSG00000172322, ID: ENST00000355690
10257. Query: ENSG00000172331, ID: ENST00000344924
10258. Query: ENSG00000172336, ID: ENST00000303151
10259. Query: ENSG00000172339, ID: ENST00000370205
10260. Query: ENSG00000172340, ID: ENST00000493112
10261. Query: ENSG00000172345, ID: ENST00000302824
10262. Query: ENSG00000172346, ID: ENST00000306149
10263. Query: ENSG00000172348, ID: ENST00000330430
10264. Query: ENSG00000172349, ID: ENST00000560241
10265. Query: ENSG00000172354, ID: ENST00000303210
10266. Query: ENSG00000172361, ID: ENST00000398545
10267. Query: ENSG00000172366, ID: ENST00000307650
10268. Query: ENSG00000172367, ID: ENST00000525131
10269. Query: ENSG00000172375, ID: ENST00000336702
10270. Query: ENSG00000172379, ID: ENST00000303329
10271. Query: ENSG00000172380, ID: ENST00000370982
10272. Query: ENSG00000172382, ID: ENST00000302641
10273. Query: ENSG00000172399, ID: ENST00000307128
10274. Query: ENSG00000172403, ID: ENST00000610556
10275. Query: ENSG00000172409, ID: ENST00000529773
10276. Query: ENSG00000172410, ID: ENST00000304526
10277. Query: ENSG00000172425, ID: ENST00000302783
10278. Query: ENSG00000172426, ID: ENST00000372165
10279. Query: ENSG00000172428, ID: ENST00000307266
10280. Query: ENSG00000172432, ID: ENST00000496137
10281. Query: ENSG00000172456, ID: ENST00000582567
10282. Query: ENSG00000172458, ID: ENST00000498088
10283. Query: ENSG00000172461, ID: ENST00000302103
10284. Query: ENSG00000172465, ID: ENST00000372626
10285. Query: ENSG00000172466, ID: ENST00000261332
10286. Query: ENSG00000172469, ID: ENST00000369293
10287. Query: ENSG00000172478, ID: ENST00000402775
10288. Query: ENSG00000172482, ID: ENST00000307503
10289. Query: ENSG00000172493, ID: ENST00000507468
10290. Query: ENSG00000172497, ID: ENST00000307624
10291. Query: ENSG00000172500, ID: ENST00000338369
10292. Query: ENSG00000172508, ID: ENST00000531040
10293. Query: ENSG00000172530, ID: ENST00000479780
10294. Query: ENSG00000172531, ID: ENST00000312989
10295. Query: ENSG00000172534, ID: ENST00000310441
10296. Query: ENSG00000172543, ID: ENST00000307886
10297. Query: ENSG00000172548, ID: ENST00000435489
10298. Query: ENSG00000172572, ID: ENST00000359062
10299. Query: ENSG00000172575, ID: ENST00000310803
10300. Query: ENSG00000172578, ID: ENST00000341319
10301. Query: ENSG00000172586, ID: ENST00000372837
10302. Query: ENSG00000172590, ID: ENST00000355151
10303. Query: ENSG00000172594, ID: ENST00000368440
10304. Query: ENSG00000172613, ID: ENST00000621995
10305. Query: ENSG00000172638, ID: ENST00000527277
10306. Query: ENSG00000172661, ID: ENST00000374362
10307. Query: ENSG00000172663, ID: ENST00000308022
10308. Query: ENSG00000172667, ID: ENST00000652290
10309. Query: ENSG00000172673, ID: ENST00000368250
10310. Query: ENSG00000172689, ID: ENST00000308287
10311. Query: ENSG00000172716, ID: ENST00000308377
10312. Query: ENSG00000172724, ID: ENST00000311925
10313. Query: ENSG00000172725, ID: ENST00000616321
10314. Query: ENSG00000172731, ID: ENST00000355790
10315. Query: ENSG00000172732, ID: ENST00000529857
10316. Query: ENSG00000172733, ID: ENST00000339382
10317. Query: ENSG00000172752, ID: ENST00000312481
10318. Query: ENSG00000172757, ID: ENST00000525451
10319. Query: ENSG00000172765, ID: ENST00000432054
10320. Query: ENSG00000172766, ID: ENST00000379406
10321. Query: ENSG00000172775, ID: ENST00000309137
10322. Query: ENSG00000172780, ID: ENST00000315150
10323. Query: ENSG00000172785, ID: ENST00000356521
10324. Query: ENSG00000172789, ID: ENST00000312492
10325. Query: ENSG00000172794, ID: ENST00000340415
10326. Query: ENSG00000172795, ID: ENST00000515408
10327. Query: ENSG00000172803, ID: ENST00000308342
10328. Query: ENSG00000172809, ID: ENST00000439590
10329. Query: ENSG00000172817, ID: ENST00000310193
10330. Query: ENSG00000172824, ID: ENST00000540947
10331. Query: ENSG00000172828, ID: ENST00000303334
10332. Query: ENSG00000172830, ID: ENST00000308127
10333. Query: ENSG00000172831, ID: ENST00000417689
10334. Query: ENSG00000172840, ID: ENST00000566543
10335. Query: ENSG00000172845, ID: ENST00000651846
10336. Query: ENSG00000172867, ID: ENST00000309680
10337. Query: ENSG00000172869, ID: ENST00000503802
10338. Query: ENSG00000172878, ID: ENST00000315796
10339. Query: ENSG00000172889, ID: ENST00000371699
10340. Query: ENSG00000172890, ID: ENST00000319023
10341. Query: ENSG00000172893, ID: ENST00000534795
10342. Query: ENSG00000172901, ID: ENST00000504467
10343. Query: ENSG00000172915, ID: ENST00000379939
10344. Query: ENSG00000172922, ID: ENST00000534482
10345. Query: ENSG00000172932, ID: ENST00000447274
10346. Query: ENSG00000172935, ID: ENST00000309099
10347. Query: ENSG00000172936, ID: ENST00000396334
10348. Query: ENSG00000172939, ID: ENST00000446845
10349. Query: ENSG00000172940, ID: ENST00000311856
10350. Query: ENSG00000172943, ID: ENST00000338154
10351. Query: ENSG00000172954, ID: ENST00000466477
10352. Query: ENSG00000172955, ID: ENST00000394897
10353. Query: ENSG00000172977, ID: ENST00000377046
10354. Query: ENSG00000172985, ID: ENST00000309415
10355. Query: ENSG00000172986, ID: ENST00000389617
10356. Query: ENSG00000172987, ID: ENST00000370552
10357. Query: ENSG00000172992, ID: ENST00000452796
10358. Query: ENSG00000172995, ID: ENST00000450234
10359. Query: ENSG00000173011, ID: ENST00000506692
10360. Query: ENSG00000173013, ID: ENST00000310085
10361. Query: ENSG00000173020, ID: ENST00000308595
10362. Query: ENSG00000173039, ID: ENST00000406246
10363. Query: ENSG00000173040, ID: ENST00000475313
10364. Query: ENSG00000173064, ID: ENST00000377560
10365. Query: ENSG00000173065, ID: ENST00000581407
10366. Query: ENSG00000173068, ID: ENST00000380672
10367. Query: ENSG00000173083, ID: ENST00000311412
10368. Query: ENSG00000173085, ID: ENST00000503391
10369. Query: ENSG00000173110, ID: ENST00000309758
10370. Query: ENSG00000173113, ID: ENST00000535750
10371. Query: ENSG00000173120, ID: ENST00000398645
10372. Query: ENSG00000173137, ID: ENST00000533715
10373. Query: ENSG00000173141, ID: ENST00000309594
10374. Query: ENSG00000173145, ID: ENST00000371361
10375. Query: ENSG00000173153, ID: ENST00000406310
10376. Query: ENSG00000173156, ID: ENST00000308831
10377. Query: ENSG00000173163, ID: ENST00000445644
10378. Query: ENSG00000173166, ID: ENST00000457812
10379. Query: ENSG00000173171, ID: ENST00000368376
10380. Query: ENSG00000173175, ID: ENST00000462833
10381. Query: ENSG00000173193, ID: ENST00000474629
10382. Query: ENSG00000173207, ID: ENST00000368439
10383. Query: ENSG00000173208, ID: ENST00000308666
10384. Query: ENSG00000173210, ID: ENST00000326685
10385. Query: ENSG00000173214, ID: ENST00000671876
10386. Query: ENSG00000173218, ID: ENST00000369510
10387. Query: ENSG00000173221, ID: ENST00000508780
10388. Query: ENSG00000173226, ID: ENST00000310864
10389. Query: ENSG00000173227, ID: ENST00000393946
10390. Query: ENSG00000173230, ID: ENST00000340645
10391. Query: ENSG00000173253, ID: ENST00000635183
10392. Query: ENSG00000173258, ID: ENST00000358151
10393. Query: ENSG00000173264, ID: ENST00000546139
10394. Query: ENSG00000173267, ID: ENST00000348795
10395. Query: ENSG00000173269, ID: ENST00000372027
10396. Query: ENSG00000173272, ID: ENST00000427024
10397. Query: ENSG00000173273, ID: ENST00000520408
10398. Query: ENSG00000173276, ID: ENST00000398505
10399. Query: ENSG00000173281, ID: ENST00000310455
10400. Query: ENSG00000173320, ID: ENST00000513034
10401. Query: ENSG00000173327, ID: ENST00000309100
10402. Query: ENSG00000173349, ID: ENST00000310981
10403. Query: ENSG00000173366, ID: ENST00000494383
10404. Query: ENSG00000173369, ID: ENST00000510260
10405. Query: ENSG00000173372, ID: ENST00000374642
10406. Query: ENSG00000173391, ID: ENST00000309539
10407. Query: ENSG00000173402, ID: ENST00000421560
10408. Query: ENSG00000173406, ID: ENST00000371236
10409. Query: ENSG00000173409, ID: ENST00000310256
10410. Query: ENSG00000173418, ID: ENST00000334982
10411. Query: ENSG00000173432, ID: ENST00000356524
10412. Query: ENSG00000173442, ID: ENST00000309295
10413. Query: ENSG00000173457, ID: ENST00000392210
10414. Query: ENSG00000173465, ID: ENST00000309328
10415. Query: ENSG00000173467, ID: ENST00000310398
10416. Query: ENSG00000173473, ID: ENST00000254480
10417. Query: ENSG00000173482, ID: ENST00000580170
10418. Query: ENSG00000173486, ID: ENST00000309366
10419. Query: ENSG00000173511, ID: ENST00000309422
10420. Query: ENSG00000173517, ID: ENST00000560626
10421. Query: ENSG00000173531, ID: ENST00000448220
10422. Query: ENSG00000173535, ID: ENST00000356864
10423. Query: ENSG00000173540, ID: ENST00000480687
10424. Query: ENSG00000173545, ID: ENST00000308683
10425. Query: ENSG00000173546, ID: ENST00000308508
10426. Query: ENSG00000173548, ID: ENST00000308527
10427. Query: ENSG00000173557, ID: ENST00000329615
10428. Query: ENSG00000173575, ID: ENST00000626874
10429. Query: ENSG00000173581, ID: ENST00000592996
10430. Query: ENSG00000173588, ID: ENST00000552632
10431. Query: ENSG00000173597, ID: ENST00000310613
10432. Query: ENSG00000173598, ID: ENST00000337179
10433. Query: ENSG00000173599, ID: ENST00000529047
10434. Query: ENSG00000173610, ID: ENST00000503640
10435. Query: ENSG00000173611, ID: ENST00000336505
10436. Query: ENSG00000173614, ID: ENST00000403197
10437. Query: ENSG00000173621, ID: ENST00000393952
10438. Query: ENSG00000173638, ID: ENST00000417954
10439. Query: ENSG00000173641, ID: ENST00000411503
10440. Query: ENSG00000173653, ID: ENST00000309657
10441. Query: ENSG00000173660, ID: ENST00000311672
10442. Query: ENSG00000173674, ID: ENST00000379607
10443. Query: ENSG00000173681, ID: ENST00000379687
10444. Query: ENSG00000173692, ID: ENST00000308696
10445. Query: ENSG00000173698, ID: ENST00000379873
10446. Query: ENSG00000173702, ID: ENST00000616727
10447. Query: ENSG00000173705, ID: ENST00000309558
10448. Query: ENSG00000173706, ID: ENST00000311127
10449. Query: ENSG00000173726, ID: ENST00000366607
10450. Query: ENSG00000173744, ID: ENST00000409979
10451. Query: ENSG00000173757, ID: ENST00000293328
10452. Query: ENSG00000173762, ID: ENST00000584284
10453. Query: ENSG00000173786, ID: ENST00000393892
10454. Query: ENSG00000173801, ID: ENST00000393930
10455. Query: ENSG00000173809, ID: ENST00000444215
10456. Query: ENSG00000173812, ID: ENST00000591776
10457. Query: ENSG00000173818, ID: ENST00000522751
10458. Query: ENSG00000173821, ID: ENST00000508628
10459. Query: ENSG00000173846, ID: ENST00000372201
10460. Query: ENSG00000173852, ID: ENST00000638088
10461. Query: ENSG00000173889, ID: ENST00000484068
10462. Query: ENSG00000173894, ID: ENST00000310942
10463. Query: ENSG00000173898, ID: ENST00000533211
10464. Query: ENSG00000173905, ID: ENST00000470487
10465. Query: ENSG00000173908, ID: ENST00000306658
10466. Query: ENSG00000173914, ID: ENST00000525754
10467. Query: ENSG00000173915, ID: ENST00000369825
10468. Query: ENSG00000173918, ID: ENST00000578229
10469. Query: ENSG00000173928, ID: ENST00000312423
10470. Query: ENSG00000173930, ID: ENST00000310954
10471. Query: ENSG00000173933, ID: ENST00000310092
10472. Query: ENSG00000173947, ID: ENST00000369738
10473. Query: ENSG00000173950, ID: ENST00000310380
10474. Query: ENSG00000173960, ID: ENST00000404924
10475. Query: ENSG00000173991, ID: ENST00000309889
10476. Query: ENSG00000173992, ID: ENST00000533244
10477. Query: ENSG00000174007, ID: ENST00000409690
10478. Query: ENSG00000174010, ID: ENST00000328046
10479. Query: ENSG00000174013, ID: ENST00000440469
10480. Query: ENSG00000174015, ID: ENST00000310521
10481. Query: ENSG00000174021, ID: ENST00000370645
10482. Query: ENSG00000174032, ID: ENST00000519676
10483. Query: ENSG00000174059, ID: ENST00000310833
10484. Query: ENSG00000174080, ID: ENST00000310325
10485. Query: ENSG00000174099, ID: ENST00000355192
10486. Query: ENSG00000174106, ID: ENST00000308330
10487. Query: ENSG00000174109, ID: ENST00000442039
10488. Query: ENSG00000174125, ID: ENST00000502213
10489. Query: ENSG00000174132, ID: ENST00000312637
10490. Query: ENSG00000174136, ID: ENST00000308234
10491. Query: ENSG00000174145, ID: ENST00000309447
10492. Query: ENSG00000174156, ID: ENST00000370968
10493. Query: ENSG00000174165, ID: ENST00000534073
10494. Query: ENSG00000174173, ID: ENST00000309922
10495. Query: ENSG00000174175, ID: ENST00000426706
10496. Query: ENSG00000174177, ID: ENST00000453996
10497. Query: ENSG00000174197, ID: ENST00000563576
10498. Query: ENSG00000174206, ID: ENST00000311915
10499. Query: ENSG00000174227, ID: ENST00000504187
10500. Query: ENSG00000174231, ID: ENST00000571958
10501. Query: ENSG00000174233, ID: ENST00000550422
10502. Query: ENSG00000174236, ID: ENST00000310791
10503. Query: ENSG00000174238, ID: ENST00000313486
10504. Query: ENSG00000174243, ID: ENST00000308025
10505. Query: ENSG00000174276, ID: ENST00000310597
10506. Query: ENSG00000174282, ID: ENST00000380599
10507. Query: ENSG00000174292, ID: ENST00000570896
10508. Query: ENSG00000174306, ID: ENST00000421422
10509. Query: ENSG00000174307, ID: ENST00000367311
10510. Query: ENSG00000174348, ID: ENST00000371500
10511. Query: ENSG00000174358, ID: ENST00000515652
10512. Query: ENSG00000174371, ID: ENST00000519225
10513. Query: ENSG00000174373, ID: ENST00000554573
10514. Query: ENSG00000174405, ID: ENST00000442234
10515. Query: ENSG00000174428, ID: ENST00000472837
10516. Query: ENSG00000174429, ID: ENST00000311955
10517. Query: ENSG00000174437, ID: ENST00000552636
10518. Query: ENSG00000174442, ID: ENST00000535141
10519. Query: ENSG00000174444, ID: ENST00000307961
10520. Query: ENSG00000174460, ID: ENST00000310164
10521. Query: ENSG00000174469, ID: ENST00000625365
10522. Query: ENSG00000174483, ID: ENST00000526760
10523. Query: ENSG00000174485, ID: ENST00000561863
10524. Query: ENSG00000174498, ID: ENST00000327987
10525. Query: ENSG00000174500, ID: ENST00000308910
10526. Query: ENSG00000174502, ID: ENST00000340781
10527. Query: ENSG00000174514, ID: ENST00000475956
10528. Query: ENSG00000174521, ID: ENST00000311308
10529. Query: ENSG00000174547, ID: ENST00000310999
10530. Query: ENSG00000174579, ID: ENST00000309993
10531. Query: ENSG00000174600, ID: ENST00000312143
10532. Query: ENSG00000174606, ID: ENST00000366962
10533. Query: ENSG00000174607, ID: ENST00000310836
10534. Query: ENSG00000174628, ID: ENST00000568126
10535. Query: ENSG00000174640, ID: ENST00000310926
10536. Query: ENSG00000174669, ID: ENST00000311161
10537. Query: ENSG00000174672, ID: ENST00000308219
10538. Query: ENSG00000174684, ID: ENST00000311181
10539. Query: ENSG00000174695, ID: ENST00000502346
10540. Query: ENSG00000174697, ID: ENST00000308868
10541. Query: ENSG00000174705, ID: ENST00000636523
10542. Query: ENSG00000174718, ID: ENST00000540924
10543. Query: ENSG00000174720, ID: ENST00000324052
10544. Query: ENSG00000174721, ID: ENST00000311575
10545. Query: ENSG00000174740, ID: ENST00000373105
10546. Query: ENSG00000174744, ID: ENST00000425825
10547. Query: ENSG00000174748, ID: ENST00000307839
10548. Query: ENSG00000174749, ID: ENST00000309733
10549. Query: ENSG00000174775, ID: ENST00000397594
10550. Query: ENSG00000174776, ID: ENST00000308378
10551. Query: ENSG00000174780, ID: ENST00000510663
10552. Query: ENSG00000174791, ID: ENST00000311320
10553. Query: ENSG00000174799, ID: ENST00000422247
10554. Query: ENSG00000174804, ID: ENST00000531380
10555. Query: ENSG00000174807, ID: ENST00000311330
10556. Query: ENSG00000174808, ID: ENST00000395743
10557. Query: ENSG00000174827, ID: ENST00000344770
10558. Query: ENSG00000174839, ID: ENST00000311128
10559. Query: ENSG00000174840, ID: ENST00000487257
